GPU Utilization Monitor - Press Ctrl+C to stop
============================================================
Time     GPU%   Mem Used   Mem Total  Temp   Power   
  7332.1    3.0       1831       8192   44.0     67.2
  7333.5    2.0       1831       8192   44.0     67.4
  7335.3    3.0       1831       8192   44.0     67.3
  7336.6    5.0       1832       8192   44.0     67.4
  7337.9    2.0       1832       8192   44.0     67.3
  7339.3    1.0       1832       8192   44.0     66.9
  7340.5    1.0       1832       8192   44.0     67.1
  7341.8    4.0       1821       8192   44.0     67.5
  7343.2    1.0       1818       8192   44.0     67.5
  7344.6    3.0       1827       8192   44.0     67.6
  7345.8    0.0       1827       8192   44.0     67.4
  7347.1    2.0       1827       8192   44.0     67.3
  7348.4    1.0       1826       8192   44.0     67.0
  7349.7    0.0       1822       8192   44.0     66.8
  7351.0    0.0       1820       8192   44.0     67.0
  7352.3    0.0       1820       8192   44.0     67.1
  7353.5    1.0       1820       8192   44.0     67.2
  7354.8    1.0       1820       8192   44.0     67.2
  7356.1    0.0       1820       8192   44.0     67.2
  7357.4    3.0       1835       8192   44.0     67.5
  7358.7    0.0       1833       8192   44.0     67.4
  7359.9    0.0       1833       8192   44.0     67.4
  7361.2    0.0       1832       8192   44.0     67.2
  7362.5    0.0       1832       8192   44.0     67.1
  7363.7    0.0       1832       8192   44.0     67.0
  7365.0    0.0       1832       8192   44.0     67.0
  7366.3    0.0       1832       8192   44.0     67.0
  7367.5    0.0       1832       8192   44.0     67.0
  7368.8    0.0       1832       8192   44.0     67.0
  7370.1    3.0       1830       8192   43.0     67.5
  7371.4    3.0       1830       8192   43.0     67.5
  7372.7    3.0       1830       8192   44.0     67.2
  7374.0    2.0       1827       8192   44.0     67.4
  7375.3    3.0       1811       8192   44.0     67.4
  7376.6    3.0       1811       8192   44.0     67.3
  7377.9    3.0       1811       8192   43.0     67.4
  7379.3    3.0       1811       8192   44.0     67.2
  7380.6    3.0       1811       8192   43.0     67.3
  7381.8    3.0       1811       8192   43.0     67.3
  7383.1    3.0       1811       8192   43.0     67.3
  7384.4    3.0       1811       8192   43.0     67.3
  7385.7    3.0       1811       8192   44.0     67.2
  7387.0    3.0       1811       8192   43.0     67.2
  7388.3    2.0       1811       8192   43.0     67.1
  7389.6    3.0       1813       8192   43.0     67.1
  7390.9    1.0       1813       8192   43.0     66.9
  7392.2    1.0       1813       8192   44.0     66.0
  7393.5    2.0       1813       8192   43.0     65.8
  7394.8    3.0       1822       8192   44.0     66.7
  7396.1    1.0       1822       8192   44.0     66.3
  7397.4    1.0       1822       8192   44.0     66.1
  7398.7    0.0       1823       8192   44.0     66.3
  7400.0    3.0       1815       8192   44.0     66.1
  7401.3    1.0       1825       8192   44.0     66.0
  7402.6    1.0       1825       8192   44.0     65.2
  7403.9    0.0       1825       8192   44.0     65.0
  7405.2    1.0       1821       8192   44.0     65.2
  7406.5    1.0       1811       8192   44.0     65.1
  7407.7    0.0       1811       8192   44.0     63.7
  7409.0    0.0       1812       8192   44.0     66.1
  7410.3    0.0       1812       8192   45.0     65.1
  7411.6    0.0       1812       8192   45.0     64.6
  7412.9    0.0       1812       8192   45.0     62.5
  7414.2    3.0       1810       8192   45.0     63.2
  7415.6    1.0       1810       8192   45.0     64.9
  7416.8    1.0       1810       8192   45.0     65.9
  7418.1    3.0       1810       8192   45.0     66.4
  7419.4    1.0       1810       8192   45.0     66.8
  7420.8    2.0       1851       8192   45.0     66.8
  7422.1    1.0       1851       8192   45.0     66.9
  7423.5    1.0       1848       8192   45.0     66.8
  7424.8    0.0       1844       8192   46.0     67.0
  7426.1    1.0       1843       8192   46.0     67.0
  7427.4    1.0       1828       8192   46.0     67.3
  7428.7    1.0       1830       8192   46.0     67.3
  7430.0    0.0       1830       8192   46.0     67.4
  7431.3    1.0       1832       8192   46.0     67.8
  7432.6    1.0       1832       8192   46.0     67.8
  7433.9    0.0       1830       8192   46.0     67.9
  7435.3    0.0       1840       8192   46.0     68.0
  7436.6    0.0       1840       8192   46.0     67.9
  7437.8    0.0       1835       8192   46.0     67.9
  7439.1    2.0       1835       8192   46.0     67.9
  7440.4    1.0       1833       8192   45.0     67.8
  7441.7    1.0       1833       8192   45.0     67.7
  7443.0    2.0       1844       8192   46.0     68.0
  7444.3    1.0       1848       8192   45.0     67.8
  7445.6    1.0       1852       8192   45.0     67.8
  7447.0    1.0       1860       8192   45.0     67.7
  7448.3    1.0       1860       8192   45.0     67.8
  7449.7    3.0       1867       8192   45.0     67.9
  7450.9    1.0       1874       8192   45.0     67.8
  7452.3    2.0       1877       8192   45.0     68.1
  7453.6    2.0       1873       8192   45.0     67.6
  7454.9    1.0       1853       8192   45.0     67.9
  7456.2    1.0       1860       8192   45.0     67.7
  7457.5    0.0       1849       8192   45.0     67.4
  7458.8    1.0       1857       8192   45.0     67.6
  7460.0    0.0       1853       8192   45.0     67.4
  7461.3    0.0       1850       8192   45.0     67.2
  7462.7    1.0       1849       8192   45.0     67.4
  7463.9    2.0       1855       8192   45.0     67.8
  7465.3    2.0       1861       8192   45.0     67.6
  7466.5    1.0       1854       8192   45.0     67.9
  7467.8    2.0       1858       8192   45.0     67.7
  7469.2    1.0       1863       8192   45.0     67.8
  7470.4    0.0       1858       8192   45.0     67.7
  7471.7    1.0       1854       8192   45.0     67.8
  7473.0    1.0       1840       8192   45.0     67.5
  7474.3    1.0       1842       8192   45.0     67.8
  7475.6    2.0       1846       8192   45.0     67.7
  7476.9    2.0       1853       8192   45.0     67.9
  7478.2    2.0       1862       8192   45.0     67.8
  7479.6    1.0       1854       8192   45.0     67.6
  7480.8    1.0       1850       8192   45.0     67.5
  7482.1    1.0       1848       8192   45.0     67.7
  7483.5    2.0       1850       8192   44.0     67.7
  7484.8    3.0       1848       8192   44.0     67.8
  7486.1    3.0       1854       8192   44.0     67.9
  7487.4    2.0       1854       8192   44.0     67.5
  7488.8    3.0       1855       8192   44.0     67.5
  7490.1    3.0       1857       8192   44.0     67.7
  7491.4    4.0       1861       8192   44.0     67.7
  7492.8    3.0       1860       8192   44.0     67.8
  7494.1    3.0       1863       8192   44.0     67.6
  7495.4    4.0       1860       8192   44.0     67.7
  7496.8    3.0       1860       8192   44.0     67.5
  7498.1    3.0       1855       8192   44.0     67.6
  7499.4    4.0       1849       8192   44.0     67.8
  7500.7    4.0       1849       8192   44.0     67.5
  7502.1    3.0       1849       8192   44.0     67.8
  7503.4    4.0       1849       8192   44.0     67.6
  7504.8    3.0       1849       8192   44.0     67.7
  7506.1    4.0       1849       8192   44.0     67.7
  7507.4    3.0       1849       8192   44.0     67.7
  7508.8    2.0       1849       8192   44.0     67.5
  7510.1    3.0       1849       8192   44.0     67.6
  7511.5    4.0       1849       8192   44.0     67.6
  7512.8    3.0       1849       8192   44.0     67.4
  7514.2    3.0       1849       8192   44.0     67.5
  7515.5    3.0       1849       8192   44.0     67.7
  7516.9    2.0       1849       8192   44.0     67.7
  7518.2    3.0       1849       8192   44.0     67.7
  7519.5    3.0       1848       8192   44.0     67.7
  7520.8    3.0       1849       8192   44.0     67.6
  7522.1    3.0       1849       8192   44.0     67.4
  7523.4    3.0       1849       8192   44.0     67.7
  7524.7    3.0       1849       8192   44.0     67.7
  7526.0    3.0       1849       8192   45.0     67.8
  7527.3    3.0       1849       8192   45.0     67.8
  7528.7    3.0       1849       8192   45.0     67.7
  7530.0    5.0       1849       8192   44.0     68.0
  7531.4    2.0       1849       8192   45.0     67.8
  7532.7    2.0       1853       8192   45.0     68.0
  7534.0    3.0       1845       8192   45.0     67.8
  7535.3    1.0       1845       8192   45.0     67.5
  7536.6    1.0       1845       8192   45.0     67.5
  7537.9    0.0       1845       8192   44.0     67.7
  7539.2    0.0       1845       8192   45.0     67.6
  7540.4    0.0       1845       8192   45.0     67.6
  7541.8    0.0       1845       8192   45.0     67.5
  7543.1    1.0       2031       8192   45.0     67.8
  7544.4    0.0       2063       8192   45.0     68.1
  7545.8    9.0       2165       8192   45.0     70.7
  7547.3    5.0       2297       8192   45.0     72.2
  7548.9    6.0       2325       8192   45.0     70.5
  7551.4    0.0       2325       8192   45.0     68.5
  7553.0    7.0       2325       8192   45.0     72.0
  7554.6    7.0       2325       8192   45.0     72.2
  7556.2    8.0       2325       8192   45.0     71.7
  7557.8    5.0       2325       8192   45.0     71.5
  7559.3   11.0       2265       8192   45.0     71.9
  7560.8    6.0       2325       8192   45.0     71.7
  7562.3    9.0       2325       8192   45.0     71.6
  7563.8    8.0       2325       8192   45.0     71.5
  7565.4    9.0       2325       8192   45.0     71.6
  7567.0    9.0       2325       8192   45.0     71.2
  7568.6    7.0       2325       8192   45.0     71.7
  7570.1    8.0       2325       8192   45.0     71.8
  7571.6    5.0       2325       8192   45.0     71.9
  7573.0    9.0       2325       8192   46.0     71.8
  7574.7    3.0       2325       8192   45.0     71.5
  7576.3    8.0       2325       8192   45.0     72.1
  7577.9    9.0       2325       8192   45.0     73.2
  7579.4    6.0       2325       8192   45.0     72.5
  7581.0    5.0       2325       8192   45.0     71.7
  7582.6    6.0       2325       8192   45.0     71.8
  7584.2    7.0       2325       8192   45.0     72.2
  7585.7    8.0       2325       8192   46.0     72.5
  7587.1    9.0       2325       8192   46.0     72.6
  7588.6    7.0       2325       8192   46.0     72.5
  7590.1    7.0       2325       8192   45.0     72.4
  7591.6    6.0       2325       8192   46.0     72.2
  7593.1    9.0       2325       8192   46.0     72.8
  7594.7    8.0       2325       8192   46.0     72.4
  7596.2    9.0       2325       8192   46.0     71.8
  7597.6    7.0       2325       8192   46.0     71.0
  7599.3    9.0       2325       8192   46.0     70.9
  7600.7    5.0       2263       8192   46.0     71.7
  7602.3    7.0       2265       8192   46.0     71.7
  7603.8    8.0       2325       8192   46.0     72.8
  7605.4   11.0       2325       8192   46.0     72.9
  7606.9    6.0       2325       8192   46.0     72.6
  7608.5    8.0       2325       8192   46.0     72.2
  7610.0    7.0       2325       8192   46.0     72.6
  7611.6    5.0       2325       8192   46.0     72.4
  7613.0    8.0       2325       8192   46.0     72.0
  7614.6   11.0       2325       8192   46.0     71.6
  7616.1    6.0       2325       8192   46.0     71.5
  7617.5    7.0       2325       8192   46.0     72.1
  7619.0    6.0       2325       8192   46.0     71.2
  7620.5    7.0       2325       8192   46.0     71.8
  7622.0    9.0       2325       8192   46.0     72.0
  7623.5    8.0       2325       8192   46.0     71.8
  7625.0    7.0       2325       8192   46.0     71.8
  7626.6   11.0       2326       8192   46.0     71.3
  7628.1    7.0       2326       8192   46.0     71.5
  7629.6   11.0       2326       8192   46.0     71.9
  7631.1    7.0       2326       8192   46.0     71.5
  7632.6   11.0       2326       8192   46.0     72.0
  7634.1   10.0       2326       8192   46.0     71.4
  7635.6    8.0       2266       8192   46.0     72.4
  7637.1    6.0       2326       8192   46.0     72.5
  7638.5    6.0       2326       8192   46.0     73.3
  7640.0    8.0       2326       8192   46.0     72.8
  7641.6    7.0       2326       8192   46.0     72.1
  7643.1    9.0       2266       8192   46.0     72.0
  7644.7    9.0       2326       8192   46.0     72.4
  7646.2    9.0       2326       8192   46.0     72.2
  7647.7    7.0       2326       8192   47.0     71.7
  7649.2    9.0       2326       8192   46.0     72.4
  7650.7   10.0       2264       8192   46.0     72.0
  7652.1    9.0       2326       8192   46.0     72.2
  7653.6    7.0       2266       8192   46.0     72.2
  7655.1    7.0       2326       8192   46.0     72.1
  7656.5    7.0       2326       8192   47.0     72.6
  7658.1   11.0       2326       8192   46.0     72.8
  7659.6   10.0       2326       8192   46.0     72.2
  7661.1    6.0       2326       8192   47.0     72.4
  7662.6   10.0       2326       8192   46.0     72.3
  7664.0    7.0       2326       8192   47.0     72.5
  7665.6    7.0       2326       8192   46.0     73.2
  7667.0    7.0       2326       8192   46.0     73.4
  7668.5    8.0       2326       8192   46.0     72.8
  7669.9    6.0       2326       8192   47.0     73.2
  7671.4    8.0       2326       8192   46.0     72.9
  7672.9    8.0       2326       8192   46.0     72.4
  7674.3    7.0       2326       8192   47.0     73.6
  7675.8   11.0       2326       8192   47.0     73.5
  7677.3    8.0       2326       8192   47.0     73.4
  7678.8    8.0       2326       8192   47.0     73.1
  7680.2    9.0       2326       8192   47.0     73.1
  7681.7   10.0       2326       8192   47.0     73.6
  7683.2    9.0       2326       8192   47.0     73.3
